listener,condition,isi,delta,trials,num,prop,a,b,l,s,d,ppc_lo,ppc_hi,pro_pp_errors
L0,roved,2.0,0.0,40.0,,0.425,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.45,0.8,
L0,roved,2.0,0.25,40.0,36.0,0.9,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.85,1.0,0.046895
L0,roved,2.0,0.5,40.0,39.0,0.975,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.95,1.0,0.01898
L0,roved,2.0,0.75,40.0,40.0,1.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.95,1.0,0.0068175
L0,roved,2.0,1.0,40.0,40.0,1.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.95,1.0,0.006562500000000001
L0,roved,5.0,-1.0,40.0,1.0,0.025,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.0,0.05,0.0182675
L0,roved,5.0,-0.75,40.0,0.0,0.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.0,0.075,0.0210025
L0,roved,5.0,-0.5,40.0,6.0,0.15,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.0,0.175,0.076405
L0,roved,5.0,-0.25,40.0,9.0,0.225,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.125,0.425,0.0673875
L0,roved,5.0,0.0,40.0,,0.55,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.425,0.75,
L0,roved,5.0,0.25,40.0,34.0,0.85,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.725,0.95,0.047017500000000004
L0,roved,5.0,0.5,40.0,39.0,0.975,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.9,1.0,0.0216575
L0,roved,5.0,0.75,40.0,40.0,1.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.95,1.0,0.009165
L0,roved,5.0,1.0,40.0,40.0,1.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.95,1.0,0.00688
L0,roved,10.0,-1.0,40.0,0.0,0.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.0,0.075,0.020775
L0,roved,10.0,-0.75,40.0,2.0,0.05,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.0,0.125,0.028157500000000002
L0,roved,10.0,-0.5,40.0,5.0,0.125,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.05,0.275,0.0480125
L0,roved,10.0,-0.25,40.0,13.0,0.325,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.175,0.475,0.060817500000000004
L0,roved,10.0,0.0,40.0,,0.425,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.4,0.725,
L0,roved,10.0,0.25,40.0,33.0,0.825,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.65,0.9,0.0608675
L0,roved,10.0,0.5,40.0,39.0,0.975,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.825,1.0,0.0592325
L0,roved,10.0,0.75,40.0,40.0,1.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.9,1.0,0.026845
L0,roved,10.0,1.0,40.0,40.0,1.0,0.6411283420746654,-0.06520808817218053,0.016887283632405437,0.06235938239946279,0.014518196260505508,0.95,1.0,0.010695
L1,fixed,2.0,-1.0,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.006404999999999999
L1,fixed,2.0,-0.75,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.0067824999999999995
L1,fixed,2.0,-0.5,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.006934999999999999
L1,fixed,2.0,-0.25,40.0,1.0,0.025,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.15,0.034050000000000004
L1,fixed,2.0,0.0,40.0,,0.55,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.425,0.85,
L1,fixed,2.0,0.25,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.925,1.0,0.0165375
L1,fixed,2.0,0.5,40.0,39.0,0.975,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.0211725
L1,fixed,2.0,0.75,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.0047225
L1,fixed,2.0,1.0,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.004725
L1,fixed,5.0,-1.0,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.006795
L1,fixed,5.0,-0.75,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.006805
L1,fixed,5.0,-0.5,40.0,1.0,0.025,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.0200925
L1,fixed,5.0,-0.25,40.0,2.0,0.05,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.15,0.0309525
L1,fixed,5.0,0.0,40.0,,0.6,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.425,0.825,
L1,fixed,5.0,0.25,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.925,1.0,0.01762
L1,fixed,5.0,0.5,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.0048775
L1,fixed,5.0,0.75,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.00482
L1,fixed,5.0,1.0,40.0,39.0,0.975,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.0212275
L1,fixed,10.0,-1.0,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.0064175
L1,fixed,10.0,-0.75,40.0,0.0,0.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.0063549999999999995
L1,fixed,10.0,-0.5,40.0,1.0,0.025,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.05,0.0202875
L1,fixed,10.0,-0.25,40.0,5.0,0.125,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.0,0.15,0.0711675
L1,fixed,10.0,0.0,40.0,,0.45,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.425,0.825,
L1,fixed,10.0,0.25,40.0,39.0,0.975,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.925,1.0,0.0192225
L1,fixed,10.0,0.5,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.004987500000000001
L1,fixed,10.0,0.75,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.0048125
L1,fixed,10.0,1.0,40.0,40.0,1.0,0.579378587202918,-0.040621001838734405,0.01086984810039569,0.08466284516946276,0.00016935492848213387,0.975,1.0,0.0047575
L1,roved,2.0,-1.0,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.0095675
L1,roved,2.0,-0.75,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.009707499999999999
L1,roved,2.0,-0.5,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.0096125
L1,roved,2.0,-0.25,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.125,0.04405
L1,roved,2.0,0.0,40.0,,0.425,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.425,0.825,
L1,roved,2.0,0.25,40.0,39.0,0.975,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.925,1.0,0.018105
L1,roved,2.0,0.5,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.009395
L1,roved,2.0,0.75,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.009304999999999999
L1,roved,2.0,1.0,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.0093425
L1,roved,5.0,-1.0,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.0094775
L1,roved,5.0,-0.75,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.009569999999999999
L1,roved,5.0,-0.5,40.0,1.0,0.025,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.018312500000000002
L1,roved,5.0,-0.25,40.0,4.0,0.1,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.025,0.225,0.042635
L1,roved,5.0,0.0,40.0,,0.5,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.425,0.775,
L1,roved,5.0,0.25,40.0,38.0,0.95,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.875,1.0,0.02924
L1,roved,5.0,0.5,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.010005
L1,roved,5.0,0.75,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.0092625
L1,roved,5.0,1.0,40.0,39.0,0.975,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.018915
L1,roved,10.0,-1.0,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.009482500000000001
L1,roved,10.0,-0.75,40.0,1.0,0.025,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.05,0.0187875
L1,roved,10.0,-0.5,40.0,0.0,0.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.0,0.1,0.027129999999999998
L1,roved,10.0,-0.25,40.0,5.0,0.125,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.05,0.3,0.063275
L1,roved,10.0,0.0,40.0,,0.625,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.4,0.75,
L1,roved,10.0,0.25,40.0,37.0,0.925,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.775,1.0,0.045297500000000004
L1,roved,10.0,0.5,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.925,1.0,0.0165475
L1,roved,10.0,0.75,40.0,39.0,0.975,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.018895000000000002
L1,roved,10.0,1.0,40.0,40.0,1.0,0.5042155527105879,-0.03841292176985431,0.01795911148730896,0.04264285263416942,0.004143154043872366,0.95,1.0,0.009385000000000001
L2,fixed,2.0,-1.0,40.0,1.0,0.025,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.0186325
L2,fixed,2.0,-0.75,40.0,0.0,0.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.02461
L2,fixed,2.0,-0.5,40.0,1.0,0.025,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.018654999999999998
L2,fixed,2.0,-0.25,40.0,1.0,0.025,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.175,0.04745
L2,fixed,2.0,0.0,40.0,,0.225,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.25,0.6,
L2,fixed,2.0,0.25,40.0,36.0,0.9,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.775,0.975,0.04227
L2,fixed,2.0,0.5,40.0,39.0,0.975,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.0185425
L2,fixed,2.0,0.75,40.0,40.0,1.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.0221475
L2,fixed,2.0,1.0,40.0,40.0,1.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.0216675
L2,fixed,5.0,-1.0,40.0,0.0,0.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.02425
L2,fixed,5.0,-0.75,40.0,1.0,0.025,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.0183875
L2,fixed,5.0,-0.5,40.0,0.0,0.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.026077499999999997
L2,fixed,5.0,-0.25,40.0,1.0,0.025,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.175,0.0503325
L2,fixed,5.0,0.0,40.0,,0.35,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.25,0.625,
L2,fixed,5.0,0.25,40.0,30.0,0.75,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.775,0.975,0.1410075
L2,fixed,5.0,0.5,40.0,39.0,0.975,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.018840000000000003
L2,fixed,5.0,0.75,40.0,40.0,1.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.0215475
L2,fixed,5.0,1.0,40.0,40.0,1.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.022105
L2,fixed,10.0,-1.0,40.0,1.0,0.025,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.018495
L2,fixed,10.0,-0.75,40.0,0.0,0.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.075,0.024715
L2,fixed,10.0,-0.5,40.0,2.0,0.05,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.1,0.029957499999999998
L2,fixed,10.0,-0.25,40.0,2.0,0.05,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.0,0.175,0.04036
L2,fixed,10.0,0.0,40.0,,0.55,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.2743750000000006,0.625,
L2,fixed,10.0,0.25,40.0,36.0,0.9,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.75,0.975,0.044715
L2,fixed,10.0,0.5,40.0,39.0,0.975,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.018340000000000002
L2,fixed,10.0,0.75,40.0,37.0,0.925,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.054200000000000005
L2,fixed,10.0,1.0,40.0,40.0,1.0,0.5337727700697337,0.030431925250163153,0.04573183266722707,0.11176832776677795,0.0003665667475225492,0.925,1.0,0.0214875
L2,roved,2.0,-1.0,40.0,0.0,0.0,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.1,0.033952500000000004
L2,roved,2.0,-0.75,40.0,1.0,0.025,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.1,0.022635
L2,roved,2.0,-0.5,40.0,1.0,0.025,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.1,0.0229575
L2,roved,2.0,-0.25,40.0,6.0,0.15,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.175,0.0767525
L2,roved,2.0,0.0,40.0,,0.55,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.25,0.6,
L2,roved,2.0,0.25,40.0,36.0,0.9,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.75,0.975,0.0482275
L2,roved,2.0,0.5,40.0,35.0,0.875,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.875,1.0,0.08213000000000001
L2,roved,2.0,0.75,40.0,38.0,0.95,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.875,1.0,0.0265625
L2,roved,2.0,1.0,40.0,37.0,0.925,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.875,1.0,0.0406575
L2,roved,5.0,-1.0,40.0,2.0,0.05,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.1,0.027585
L2,roved,5.0,-0.75,40.0,2.0,0.05,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.1,0.027352500000000002
L2,roved,5.0,-0.5,40.0,2.0,0.05,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.125,0.026735
L2,roved,5.0,-0.25,40.0,2.0,0.05,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.025,0.275,0.0944325
L2,roved,5.0,0.0,40.0,,0.475,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.275,0.625,
L2,roved,5.0,0.25,40.0,39.0,0.975,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.65,0.925,0.173655
L2,roved,5.0,0.5,40.0,40.0,1.0,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.85,1.0,0.062270000000000006
L2,roved,5.0,0.75,40.0,40.0,1.0,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.875,1.0,0.041515
L2,roved,5.0,1.0,40.0,37.0,0.925,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.875,1.0,0.03997
L2,roved,10.0,-1.0,40.0,1.0,0.025,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.1,0.022475000000000002
L2,roved,10.0,-0.75,40.0,3.0,0.075,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.125,0.039642500000000004
L2,roved,10.0,-0.5,40.0,8.0,0.2,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.0,0.175,0.1202675
L2,roved,10.0,-0.25,40.0,8.0,0.2,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.075,0.35,0.05749
L2,roved,10.0,0.0,40.0,,0.65,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.3,0.625,
L2,roved,10.0,0.25,40.0,31.0,0.775,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.575,0.875,0.0670825
L2,roved,10.0,0.5,40.0,38.0,0.95,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.775,0.975,0.060735
L2,roved,10.0,0.75,40.0,37.0,0.925,0.458082803515506,0.03264000531904397,0.0738601179738932,0.05629530073772494,0.008967808117302342,0.875,1.0,0.03505
